"V1"
"FAM177B"
"TNFRSF10C"
"RHOA"
"IL1B"
"SYAP1"
"SLC16A3"
"RNF130"
"LIMD2"
"UBE2D3"
"LAMTOR4"
"PTEN"
"IRS2"
"FFAR2"
"MAP1LC3B"
"GPR65"
"GLIPR2"
"STK17B"
"MEGF9"
"CEACAM4"
"TYMP"
