"V1"
"ETS2"
"SELK"
"ATP2B1"
"ANXA1"
"CLIC1"
"GK"
"AREG"
"CD48"
"THBD"
"PFKFB3"
"HLA-DRB5"
"ARL8B"
"HIF1A"
"PFN1"
"BNIP3L"
"GMFG"
"ZEB2"
"TPM4"
"MXD1"
"BID"
"NLRP3"
"UPP1"
"UBE2D3"
"PHLDA1"
"TLR2"
"PLSCR1"
"CMTM6"
"EHD1"
"MAP1LC3B"
"WARS"
"DUSP6"
"GLA"
"TREM1"
"CD93"
"WTAP"
"TNIP1"
"FOSL2"
"LIMS1"
"PTPRC"
"PNP"
"TNFAIP8"
"PDE4B"
"TWISTNB"
"CYCS"
"ZFP36"
"CLEC2B"
"PRNP"
"SERPINB1"
"ATP6AP2"
"PMP22"
"CGA"
"RBPJ"
"CALM3"
"LAP3"
"PYGL"
"TIMP2"
"CLTC"
"COLEC12"
"HBA2"
"EEF1A1"
"RTN4"
"AKR1B1"
"SNX2"
"C2"
"AP2M1"
"ISG15"
"PAGE4"
"ANKH"
"CALM1"
"EGFL7"
"ADAM9"
"NCOA4"
"JUNB"
"CD99"
"CLTA"
"MAN1A1"
"TPD52L2"
"LILRB5"
"PLA2G7"
"NRP1"
"RAB5C"
"IDH1"
"TM2D2"
"LY96"
"CITED2"
"CXCL14"
"BLVRA"
"ATP5E"
"AP2S1"
"SNX3"
"XAGE3"
"HSPB1"
"CD59"
"FAM20A"
"ACTA2"
"CDV3"
"JUN"
"IGFBP4"
"TMED9"
"STX7"
"MTSS1"
"MMP12"
"TPM3"
"NDUFB2"
"MDH1"
"IFI6"
"SIGLEC1"
"SCIN"
"ATP6AP1"
"HBA1"
"HNMT"
"OTUD1"
"NRP2"
"TTYH3"
"OSTF1"
"XAGE2"
"RGS16"
"IER5"
"RPN2"
"UBC"
"TSPAN4"
"ALDOA"
"BMP2K"
"CD5L"
"MARCO"
"SLC40A1"
"VCAM1"
"CD63"
"FGL2"
"CXCL12"
"MPEG1"
"CETP"
"TMSB10"
"C1orf54"
"PLAC8"
"TIMD4"
"CFP"
"IFI27"
"ID2"
"CALM2"
"BST2"
"TMSB4XP8"
"FAM26F"
"CD4"
"SMPDL3A"
"ALB"
"FUCA1"
"ABRACL"
"LILRB1"
"TPT1"
"CD300A"
"WSB1"
"SERF2"
"IFITM3"
"PRDX1"
"SDC3"
"NAGK"
"CCR1"
"IFITM2"
"VAMP5"
"ATP6V0E1"
"STOM"
"IL10RA"
"VMO1"
"MYL12A"
"CXCR2P1"
"PSME2"
"CCL5"
"HLA-DQA2"
"PFDN5"
"SCIMP"
"CD164"
"EVI2B"
"TTR"
"CLIC2"
"UBB"
"TMEM37"
"LGALS9"
"POMP"
"AXL"
